filename,nbWord,nbConcepts,nbUniqueConcepts,conceptsWordsRatio,uniqueConceptsWordsRatio,nbNodes,radius,diameter,assortativity,density,textDensityMean,textDensityStd,nbTypesMean,nbTypesStd,nbLinkInMean,nbLinkInStd,nbLinkOutMean,nbLinkOutStd,nbNodes_DBPedia,density_DBPedia,nbNodes_Schema,density_Schema,nbNodes_yago,density_yago
371,344.0,34.0,22.0,0.09883720930232558,0.06395348837209303,353.0,4.0,8.0,-0.2839702909359141,0.014437934586659798,3.006674960789831,3.376961871564651,28.954545454545453,21.412564860013795,16391.363636363636,35490.59015563197,537.1363636363636,468.03965405571677,52.0,0.06636500754147813,34.0,0.058823529411764705,308.0,0.016053978594695206
707,1403.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,
275,193.0,11.0,10.0,0.05699481865284974,0.05181347150259067,67.0,4.0,7.0,-0.24513457503336383,0.05789235639981909,5.677987855552263,6.785028050151766,8.4,8.224354077980836,62324.6,183871.7476841943,440.9,438.64209784287686,23.0,0.07905138339920949,16.0,0.075,46.0,0.08309178743961353
505,401.0,57.0,36.0,0.14214463840399003,0.08977556109725686,379.0,4.0,6.0,-0.2973342018941498,0.015384400608675014,3.091192355154987,3.9960632147503166,25.36111111111111,13.068521929893173,2203.972222222222,7839.7091906315545,321.6666666666667,234.58947594089173,76.0,0.05473684210526316,55.0,0.04781144781144781,317.0,0.01705067284271054
278,1642.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,
149,1894.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,
519,471.0,52.0,33.0,0.11040339702760085,0.07006369426751592,387.0,4.0,7.0,-0.23599717321573643,0.013589321337242773,3.9875972821244545,4.418410734911612,24.181818181818183,15.52798948029897,10278.272727272728,24941.554577527873,325.969696969697,257.0688487956491,74.0,0.04627915586819696,52.0,0.03770739064856712,324.0,0.0157283186178955
385,1884.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,
92,578.0,46.0,29.0,0.07958477508650519,0.050173010380622836,421.0,4.0,7.0,-0.275154260535819,0.011921728311277005,3.177588319940164,3.685293800939107,25.17241379310345,23.06522829374486,22802.344827586207,111740.75752515232,333.6551724137931,315.38266585454886,61.0,0.048087431693989074,45.0,0.03535353535353535,370.0,0.013403647549989014
870,368.0,28.0,16.0,0.07608695652173914,0.043478260869565216,215.0,4.0,7.0,-0.3063501861799444,0.02455987828732884,3.401193524794023,4.291729799578861,26.4375,14.49986530109849,10033.875,29656.590548887696,322.9375,385.56038255213673,36.0,0.09523809523809523,27.0,0.07407407407407407,180.0,0.02861576660459342
144,809.0,79.0,42.0,0.09765142150803462,0.0519159456118665,357.0,4.0,7.0,-0.0808436352827463,0.015107166462090454,4.562268004875573,5.266602416549359,18.071428571428573,13.048249028934436,16393.761904761905,93446.57601508635,278.35714285714283,269.333906891354,76.0,0.03859649122807018,57.0,0.02819548872180451,305.0,0.016867989646246764
325,1568.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,
981,865.0,101.0,60.0,0.11676300578034682,0.06936416184971098,615.0,4.0,8.0,-0.21950652053137423,0.009184078811472153,4.566517766940254,5.638339097386627,22.866666666666667,24.988308377230254,6944.85,18835.76491396531,401.3833333333333,331.4020766212681,94.0,0.03614733470601693,71.0,0.026156941649899398,566.0,0.009293598924294069
115,1586.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,
436,826.0,110.0,59.0,0.13317191283292978,0.07142857142857142,905.0,4.0,7.0,-0.39746992308345364,0.006221581186134063,3.8690548633553954,4.6780337841316335,33.03389830508475,24.354003674400417,26707.728813559323,84254.5957750353,612.3389830508474,422.61171866325265,99.0,0.04308390022675737,75.0,0.03063063063063063,845.0,0.006248072015479963
